frame,+0x00,+0x04,+0x08,+0x0C,+0x10,+0x14,+0x18,+0x1C,+0x20,+0x24,+0x28,+0x2C,+0x30,+0x34,+0x38,+0x3C,+0x40,+0x44,+0x48,+0x4C,+0x50,+0x54,+0x58,+0x5C,+0x60,+0x64,+0x68,+0x6C,+0x70,+0x74,+0x78,+0x7C,+0x80,+0x84,+0x88,+0x8C,+0x90,+0x94,+0x98,+0x9C,+0xA0,+0xA4,+0xA8,+0xAC,+0xB0,+0xB4,+0xB8,+0xBC,+0xC0,+0xC4,+0xC8,+0xCC,+0xD0,+0xD4,+0xD8,+0xDC,+0xE0,+0xE4,+0xE8,+0xEC,+0xF0,+0xF4,+0xF8,+0xFC,+0x100,+0x104,+0x108,+0x10C,+0x110,+0x114,+0x118,+0x11C,+0x120,+0x124,+0x128,+0x12C,+0x130,+0x134,+0x138,+0x13C,+0x140,+0x144,+0x148,+0x14C,+0x150,+0x154,+0x158,+0x15C,+0x160,+0x164,+0x168,+0x16C,+0x170,+0x174,+0x178,+0x17C,+0x180,+0x184,+0x188,+0x18C,+0x190,+0x194,+0x198,+0x19C,+0x1A0,+0x1A4,+0x1A8,+0x1AC,+0x1B0,+0x1B4,+0x1B8,+0x1BC,+0x1C0,+0x1C4,+0x1C8,+0x1CC,+0x1D0,+0x1D4,+0x1D8,+0x1DC,+0x1E0,+0x1E4,+0x1E8,+0x1EC,+0x1F0,+0x1F4,+0x1F8,+0x1FC
10,0xFFA4445E,0x00000000,0xFF9CE370,0x0000AA87,0x00000000,0x000059A6,0x59A60000,0x00000000,0x00000000,0x0002CBE9,0x00000000,0x000168F5,0x00000000,0x0000012D,0xFFFFAA87,0xFFFFAA87,0x00000000,0x00000000,0xFFFFB295,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x02A9C063,0x00000000,0x00000000,0x00001B78,0x00001B74,0x00000000,0x00C944C6,0x00000000,0x00010000,0x00000000,0x00000000,0x0000007C,0x07D94711,0x070E969C,0x00000000,0xFFFFFAE2,0x00000000,0x00026A83,0xFFFE978D,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00220000,0x00000000,0xFFFFAA87,0x00000000,0x00000000,0xFFFFAA87,0x000568BE,0x08000000,0x03200000,0x02BC0000,0x060F4178,0x00010000,0x0605273C,0x0605278C,0x00000000,0x00000000,0x03A003A0,0x00000000,0x00000000,0x00000003,0x00030000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000003,0xB2950006,0x0000FFB0,0x00000000,0x00000000,0x00010000,0x00000000,0x00000000,0x00008D4F,0x68F551EB,0x5A7A0000,0x00000705,0x00000000,0x00000000,0x00012802,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
11,0xFFA4445E,0x00000000,0xFF9CE370,0x0000AA87,0x00000000,0x000059A6,0x59A60000,0x00000000,0x00000000,0x0002CBE9,0x00000000,0x000168F5,0x00000000,0x0000012D,0xFFFFAA87,0xFFFFAA87,0x00000000,0x00000000,0xFFFFB295,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x02A9C063,0x00000000,0x00000000,0x00001B78,0x00001B74,0x00000000,0x00C944C6,0x00000000,0x00010000,0x00000000,0x00000000,0x0000007C,0x07D94711,0x070E969C,0x00000000,0xFFFFFAE2,0x00000000,0x00026A83,0xFFFE978D,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00220000,0x00000000,0xFFFFAA87,0x00000000,0x00000000,0xFFFFAA87,0x000568BE,0x08000000,0x03200000,0x02BC0000,0x060F4178,0x00010000,0x0605273C,0x0605278C,0x00000000,0x00000000,0x03A003A0,0x00000000,0x00000000,0x00000003,0x00030000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000003,0xB2950006,0x0000FFB0,0x00000000,0x00000000,0x00010000,0x00000000,0x00000000,0x00008D4F,0x68F551EB,0x5A7A0000,0x00000705,0x00000000,0x00000000,0x00012802,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
12,0xFFA6AF4B,0x00000000,0xFF9B7ABF,0x0000AA87,0x00000000,0x00008450,0x84500000,0x00000000,0x00000000,0x0002CC64,0x00000000,0x00016A23,0x00000000,0x0000012E,0xFFFFAA87,0xFFFFAA87,0x00000000,0x00000000,0xFFFFB372,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x02A9C063,0x00000000,0x00000000,0x00001B7D,0x00001B78,0x00000000,0x00CA9C16,0x00000000,0x00010000,0x00000000,0x00000000,0x0000007B,0x07CCB1C2,0x0706862F,0x00000000,0xFFFFFAE2,0x00000000,0x00026AED,0xFFFE974F,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00220000,0x00000000,0xFFFFAA87,0x00000000,0x00000000,0xFFFFAA87,0x00056629,0x08000000,0x03200000,0x02BC0000,0x060F41A4,0x00010000,0x0605273C,0x0605278C,0x00000000,0x00000000,0x03A003A0,0x00000000,0x00000000,0x00000003,0x00030000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000004,0xB3720000,0x00000000,0x00000000,0x00000000,0x00020000,0x00000000,0x00000000,0x00008D4F,0x68F551EB,0x5A7A0000,0x00000705,0x00000000,0x00000000,0x00012802,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
13,0xFFA6AF4B,0x00000000,0xFF9B7ABF,0x0000AA87,0x00000000,0x00008450,0x84500000,0x00000000,0x00000000,0x0002CC64,0x00000000,0x00016A23,0x00000000,0x0000012E,0xFFFFAA87,0xFFFFAA87,0x00000000,0x00000000,0xFFFFB372,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x02A9C063,0x00000000,0x00000000,0x00001B7D,0x00001B78,0x00000000,0x00CA9C16,0x00000000,0x00010000,0x00000000,0x00000000,0x0000007B,0x07CCB1C2,0x0706862F,0x00000000,0xFFFFFAE2,0x00000000,0x00026AED,0xFFFE974F,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00220000,0x00000000,0xFFFFAA87,0x00000000,0x00000000,0xFFFFAA87,0x00056629,0x08000000,0x03200000,0x02BC0000,0x060F41A4,0x00010000,0x0605273C,0x0605278C,0x00000000,0x00000000,0x03A003A0,0x00000000,0x00000000,0x00000003,0x00030000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000004,0xB3720000,0x00000000,0x00000000,0x00000000,0x00020000,0x00000000,0x00000000,0x00008D4F,0x68F551EB,0x5A7A0000,0x00000705,0x00000000,0x00000000,0x00012802,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
14,0xFFA91AA2,0x00000000,0xFF9A11D1,0x0000AA87,0x00000000,0x0000AEFA,0xAEFA0000,0x00000000,0x00000000,0x0002CCDF,0x00000000,0x00016B51,0x00000000,0x0000012E,0xFFFFAA87,0xFFFFAA87,0x00000000,0x00000000,0xFFFFB925,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x02A9C063,0x00000000,0x00000000,0x00001B82,0x00001B7D,0x00000000,0x00CA9C16,0x00000000,0x00010000,0x00000000,0x00000000,0x0000007B,0x07C3727A,0x07004929,0x00000000,0xFFFFFAE2,0x00000000,0x00026B57,0xFFFE9712,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00220000,0x00000000,0xFFFFAA87,0x00000000,0x00000000,0xFFFFAA87,0x00056629,0x08000000,0x03200000,0x02BC0000,0x060F41D0,0x00010000,0x0605273C,0x0605278C,0x00000000,0x00000000,0x03A003A0,0x00000000,0x00000000,0x00000003,0x00030000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000005,0xB9250002,0x00000050,0x00000000,0x00000000,0x00020000,0x00000000,0x00000000,0x00008D4F,0x68F551EB,0x5A7A0000,0x00000705,0x00000000,0x00000000,0x00012802,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
15,0xFFA91AA2,0x00000000,0xFF9A11D1,0x0000AA87,0x00000000,0x0000AEFA,0xAEFA0000,0x00000000,0x00000000,0x0002CCDF,0x00000000,0x00016B51,0x00000000,0x0000012E,0xFFFFAA87,0xFFFFAA87,0x00000000,0x00000000,0xFFFFB925,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x02A9C063,0x00000000,0x00000000,0x00001B82,0x00001B7D,0x00000000,0x00CA9C16,0x00000000,0x00010000,0x00000000,0x00000000,0x0000007B,0x07C3727A,0x07004929,0x00000000,0xFFFFFAE2,0x00000000,0x00026B57,0xFFFE9712,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00220000,0x00000000,0xFFFFAA87,0x00000000,0x00000000,0xFFFFAA87,0x00056629,0x08000000,0x03200000,0x02BC0000,0x060F41D0,0x00010000,0x0605273C,0x0605278C,0x00000000,0x00000000,0x03A003A0,0x00000000,0x00000000,0x00000003,0x00030000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000005,0xB9250002,0x00000050,0x00000000,0x00000000,0x00020000,0x00000000,0x00000000,0x00008D4F,0x68F551EB,0x5A7A0000,0x00000705,0x00000000,0x00000000,0x00012802,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
16,0xFFAB8661,0x00000000,0xFF98A8A6,0x0000AA87,0x00000000,0x0000D9A4,0xD9A40000,0x00000000,0x00000000,0x0002CD57,0x00000000,0x00016C7F,0x00000000,0x0000012E,0xFFFFAA87,0xFFFFAA87,0x00000000,0x00000000,0xFFFFB925,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x02A3409B,0x00000000,0x00000000,0x00001B87,0x00001B82,0x00000000,0x00CA9C16,0x00000000,0x00010000,0x00000000,0x00000000,0x00000078,0x07BC8304,0x06FB9B65,0x00000000,0xFFFFFAE2,0x00000000,0x00026BBF,0xFFFE96D5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00220000,0x00000000,0xFFFFAA87,0x00000000,0x00000000,0xFFFFAA87,0x0005747B,0x08000000,0x03200000,0x02BC0000,0x060F41D0,0x00010000,0x0605273C,0x0605278C,0x00000000,0x00000000,0x03A003A0,0x00000000,0x00000000,0x00000003,0x00030000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000005,0xB9250004,0x00000000,0x00000000,0x00000000,0x00020000,0x00000000,0x00000000,0x00008D4F,0x68F551EB,0x5A7A0000,0x00000705,0x00000000,0x00000000,0x00012802,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
17,0xFFAB8661,0x00000000,0xFF98A8A6,0x0000AA87,0x00000000,0x0000D9A4,0xD9A40000,0x00000000,0x00000000,0x0002CD57,0x00000000,0x00016C7F,0x00000000,0x0000012E,0xFFFFAA87,0xFFFFAA87,0x00000000,0x00000000,0xFFFFB925,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x02A3409B,0x00000000,0x00000000,0x00001B87,0x00001B82,0x00000000,0x00CA9C16,0x00000000,0x00010000,0x00000000,0x00000000,0x00000078,0x07BC8304,0x06FB9B65,0x00000000,0xFFFFFAE2,0x00000000,0x00026BBF,0xFFFE96D5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00220000,0x00000000,0xFFFFAA87,0x00000000,0x00000000,0xFFFFAA87,0x0005747B,0x08000000,0x03200000,0x02BC0000,0x060F41D0,0x00010000,0x0605273C,0x0605278C,0x00000000,0x00000000,0x03A003A0,0x00000000,0x00000000,0x00000003,0x00030000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000005,0xB9250004,0x00000000,0x00000000,0x00000000,0x00020000,0x00000000,0x00000000,0x00008D4F,0x68F551EB,0x5A7A0000,0x00000705,0x00000000,0x00000000,0x00012802,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
18,0xFFADF288,0x00000000,0xFF973F3F,0x0000AA87,0x00000000,0x0000044E,0x044E0000,0x00000000,0x00000000,0x0002CDCF,0x00000000,0x00016DAD,0x00000000,0x0000012E,0xFFFFAA87,0xFFFFAA87,0x00000000,0x00000000,0xFFFFB825,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x02A3409B,0x00000000,0x00000000,0x00001B8B,0x00001B87,0x00000000,0x00CA9C16,0x00000000,0x00010000,0x00000000,0x00000000,0x00000078,0x07B7E185,0x06F786F8,0x00000000,0xFFFFFAE2,0x00000000,0x00026C27,0xFFFE9699,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00220000,0x00000000,0xFFFFAA87,0x00000000,0x00000000,0xFFFFAA87,0x00057621,0x08000000,0x03200000,0x02BC0000,0x060F41FC,0x00010000,0x0605273C,0x0605278C,0x00000000,0x00000000,0x03A003A0,0x00000000,0x00000000,0x00000003,0x00030000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000006,0xB8250006,0x0000FFB0,0x00000000,0x00000000,0x00020000,0x00000000,0x00000000,0x00008D4F,0x68F551EB,0x5A7A0000,0x00000705,0x00000000,0x00000000,0x00012802,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
19,0xFFADF288,0x00000000,0xFF973F3F,0x0000AA87,0x00000000,0x0000044E,0x044E0000,0x00000000,0x00000000,0x0002CDCF,0x00000000,0x00016DAD,0x00000000,0x0000012E,0xFFFFAA87,0xFFFFAA87,0x00000000,0x00000000,0xFFFFB825,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x02A3409B,0x00000000,0x00000000,0x00001B8B,0x00001B87,0x00000000,0x00CA9C16,0x00000000,0x00010000,0x00000000,0x00000000,0x00000078,0x07B7E185,0x06F786F8,0x00000000,0xFFFFFAE2,0x00000000,0x00026C27,0xFFFE9699,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00220000,0x00000000,0xFFFFAA87,0x00000000,0x00000000,0xFFFFAA87,0x00057621,0x08000000,0x03200000,0x02BC0000,0x060F41FC,0x00010000,0x0605273C,0x0605278C,0x00000000,0x00000000,0x03A003A0,0x00000000,0x00000000,0x00000003,0x00030000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000006,0xB8250006,0x0000FFB0,0x00000000,0x00000000,0x00020000,0x00000000,0x00000000,0x00008D4F,0x68F551EB,0x5A7A0000,0x00000705,0x00000000,0x00000000,0x00012802,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
20,0xFFB05F16,0x00000000,0xFF95D59B,0x0000AA87,0x00000000,0x00002EF8,0x2EF80000,0x00000000,0x00000000,0x0002CE47,0x00000000,0x00016EDB,0x00000000,0x0000012E,0xFFFFAA87,0xFFFFAA87,0x00000000,0x00000000,0xFFFFB825,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x02A3409B,0x00000000,0x00000000,0x00001B90,0x00001B8B,0x00000000,0x00CA9C16,0x00000000,0x00010000,0x00000000,0x00000000,0x00000078,0x07B46866,0x06F477A6,0x00000000,0xFFFFFAE2,0x00000000,0x00026C8E,0xFFFE965C,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00220000,0x00000000,0xFFFFAA87,0x00000000,0x00000000,0xFFFFAA87,0x000577C7,0x08000000,0x03200000,0x02BC0000,0x060F41FC,0x00010000,0x0605273C,0x0605278C,0x00000000,0x00000000,0x03A003A0,0x00000000,0x00000000,0x00000003,0x00030000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000006,0xB8250000,0x00000000,0x00000000,0x00000000,0x00030000,0x00000000,0x00000000,0x00008D4F,0x68F551EB,0x5A7A0000,0x00000705,0x00000000,0x00000000,0x00012802,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
21,0xFFB05F16,0x00000000,0xFF95D59B,0x0000AA87,0x00000000,0x00002EF8,0x2EF80000,0x00000000,0x00000000,0x0002CE47,0x00000000,0x00016EDB,0x00000000,0x0000012E,0xFFFFAA87,0xFFFFAA87,0x00000000,0x00000000,0xFFFFB825,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x02A3409B,0x00000000,0x00000000,0x00001B90,0x00001B8B,0x00000000,0x00CA9C16,0x00000000,0x00010000,0x00000000,0x00000000,0x00000078,0x07B46866,0x06F477A6,0x00000000,0xFFFFFAE2,0x00000000,0x00026C8E,0xFFFE965C,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00220000,0x00000000,0xFFFFAA87,0x00000000,0x00000000,0xFFFFAA87,0x000577C7,0x08000000,0x03200000,0x02BC0000,0x060F41FC,0x00010000,0x0605273C,0x0605278C,0x00000000,0x00000000,0x03A003A0,0x00000000,0x00000000,0x00000003,0x00030000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000006,0xB8250000,0x00000000,0x00000000,0x00000000,0x00030000,0x00000000,0x00000000,0x00008D4F,0x68F551EB,0x5A7A0000,0x00000705,0x00000000,0x00000000,0x00012802,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
22,0xFFB2CC0B,0x00000000,0xFF946BBB,0x0000AA87,0x00000000,0x000059A2,0x59A20000,0x00000000,0x00000000,0x0002CEBE,0x00000000,0x0001700A,0x00000000,0x0000012F,0xFFFFAA87,0xFFFFAA87,0x00000000,0x00000000,0xFFFFB665,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x02A3409B,0x00000000,0x00000000,0x00001B94,0x00001B90,0x00000000,0x00CBF4B3,0x00000000,0x00010000,0x00000000,0x00000000,0x00000077,0x07B1CD8F,0x06F22C29,0x00000000,0xFFFFFAE2,0x00000000,0x00026CF5,0xFFFE9620,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00220000,0x00000000,0xFFFFAA87,0x00000000,0x00000000,0xFFFFAA87,0x00057AC2,0x08000000,0x03200000,0x02BC0000,0x060F4228,0x00010000,0x0605273C,0x0605278C,0x00000000,0x00000000,0x03A003A0,0x00000000,0x00000000,0x00000003,0x00030000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000007,0xB6650002,0x00000050,0x00000000,0x00000000,0x00030000,0x00000000,0x00000000,0x00008D4F,0x68F551EB,0x5A7A0000,0x00000705,0x00000000,0x00000000,0x00012802,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
23,0xFFB2CC0B,0x00000000,0xFF946BBB,0x0000AA87,0x00000000,0x000059A2,0x59A20000,0x00000000,0x00000000,0x0002CEBE,0x00000000,0x0001700A,0x00000000,0x0000012F,0xFFFFAA87,0xFFFFAA87,0x00000000,0x00000000,0xFFFFB665,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x02A3409B,0x00000000,0x00000000,0x00001B94,0x00001B90,0x00000000,0x00CBF4B3,0x00000000,0x00010000,0x00000000,0x00000000,0x00000077,0x07B1CD8F,0x06F22C29,0x00000000,0xFFFFFAE2,0x00000000,0x00026CF5,0xFFFE9620,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00220000,0x00000000,0xFFFFAA87,0x00000000,0x00000000,0xFFFFAA87,0x00057AC2,0x08000000,0x03200000,0x02BC0000,0x060F4228,0x00010000,0x0605273C,0x0605278C,0x00000000,0x00000000,0x03A003A0,0x00000000,0x00000000,0x00000003,0x00030000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000007,0xB6650002,0x00000050,0x00000000,0x00000000,0x00030000,0x00000000,0x00000000,0x00008D4F,0x68F551EB,0x5A7A0000,0x00000705,0x00000000,0x00000000,0x00012802,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
24,0xFFB53967,0x00000000,0xFF93019F,0x0000AA87,0x00000000,0x0000844C,0x844C0000,0x00000000,0x00000000,0x0002CF35,0x00000000,0x00017139,0x00000000,0x0000012F,0xFFFFAA87,0xFFFFAA87,0x00000000,0x00000000,0xFFFFB665,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x02A3409B,0x00000000,0x00000000,0x00001B99,0x00001B94,0x00000000,0x00CBF4B3,0x00000000,0x00010000,0x00000000,0x00000000,0x00000077,0x07B00A21,0x06F042D7,0x00000000,0xFFFFFAE2,0x00000000,0x00026D5C,0xFFFE95E4,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00220000,0x00000000,0xFFFFAA87,0x00000000,0x00000000,0xFFFFAA87,0x00057D16,0x08000000,0x03200000,0x02BC0000,0x060F4228,0x00010000,0x0605273C,0x0605278C,0x00000000,0x00000000,0x03A003A0,0x00000000,0x00000000,0x00000003,0x00030000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000007,0xB6650004,0x00000000,0x00000000,0x00000000,0x00030000,0x00000000,0x00000000,0x00008D4F,0x68F551EB,0x5A7A0000,0x00000705,0x00000000,0x00000000,0x00012802,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000
