frame,+0x00,+0x04,+0x08,+0x0C,+0x10,+0x14,+0x18,+0x1C,+0x20,+0x24,+0x28,+0x2C,+0x30,+0x34,+0x38,+0x3C,+0x40,+0x44,+0x48,+0x4C,+0x50,+0x54,+0x58,+0x5C,+0x60,+0x64,+0x68,+0x6C,+0x70,+0x74,+0x78,+0x7C,+0x80,+0x84,+0x88,+0x8C,+0x90,+0x94,+0x98,+0x9C,+0xA0,+0xA4,+0xA8,+0xAC,+0xB0,+0xB4,+0xB8,+0xBC,+0xC0,+0xC4,+0xC8,+0xCC,+0xD0,+0xD4,+0xD8,+0xDC,+0xE0,+0xE4,+0xE8,+0xEC,+0xF0,+0xF4,+0xF8,+0xFC
0,0x00643B4F,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x0000833A,0xEAF80000,0x00000000,0x00000000,0x0000F745,0x00000000,0x0002C724,0x00000000,0x00000067,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000D8,0x00000001,0x00000001,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000010,0x00000000,0x00000000,0x04EDC898,0x00000000,0x00000000,0x00001167,0x0000197F,0x00000000,0x001E0A28,0x00000000,0x00010000,0x0000000B,0x00000009,0x00000217,0x055FE02C,0x0935668E,0xFFFFFFF6
1,0x00643B4F,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x0000833A,0xEAF80000,0x00000000,0x00000000,0x0000F745,0x00000000,0x0002C724,0x00000000,0x00000067,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000D8,0x00000001,0x00000001,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000010,0x00000000,0x00000000,0x04EDC898,0x00000000,0x00000000,0x00001167,0x0000197F,0x00000000,0x001E0A28,0x00000000,0x00010000,0x0000000B,0x00000009,0x00000217,0x055FE02C,0x0935668E,0xFFFFFFF6
2,0x0063427C,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x00008DE4,0xF5A20000,0x00000000,0x00000000,0x0000F8D3,0x00000000,0x0002C78C,0x00000000,0x00000068,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000D9,0x00000001,0x00000001,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FD,0x00000000,0x000000B7,0x000000FD,0x0000003F,0x00000001,0x00000058,0x0000003F,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0000000F,0x00000000,0x00000000,0x04DFF0A6,0x00AFC800,0x00753000,0x00001183,0x00001727,0x00000000,0x001E767C,0x00000000,0x00010000,0x0000000A,0x00000008,0x0000018E,0x05A374A9,0x08F1D211,0xFFFFFFF7
3,0x0063427C,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x00008DE4,0xF5A20000,0x00000000,0x00000000,0x0000F8D3,0x00000000,0x0002C78C,0x00000000,0x00000068,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000D9,0x00000001,0x00000001,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FD,0x00000000,0x000000B7,0x000000FD,0x0000003F,0x00000001,0x00000058,0x0000003F,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0000000F,0x00000000,0x00000000,0x04DFF0A6,0x00AFC800,0x00753000,0x00001183,0x00001727,0x00000000,0x001E767C,0x00000000,0x00010000,0x0000000A,0x00000008,0x0000018E,0x05A374A9,0x08F1D211,0xFFFFFFF7
4,0x006249B0,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x0000988E,0x004C0000,0x00000000,0x00000000,0x0000F8CC,0x00000000,0x0002C7F4,0x00000000,0x00000068,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000DA,0x00000001,0x00000001,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FB,0x00000000,0x000000B6,0x000000FB,0x0000007F,0x00000001,0x00000078,0x0000007F,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0000000E,0x00000000,0x00000000,0x04D53670,0x02CA54C0,0x01DC3880,0x00001183,0x000014CF,0x00000000,0x001E767C,0x00000000,0x00010000,0x00000009,0x00000007,0xFFFFFFF9,0x05F03400,0x08A512BA,0xFFFFFFF8
5,0x006249B0,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x0000988E,0x004C0000,0x00000000,0x00000000,0x0000F8CC,0x00000000,0x0002C7F4,0x00000000,0x00000068,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000DA,0x00000001,0x00000001,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000FB,0x00000000,0x000000B6,0x000000FB,0x0000007F,0x00000001,0x00000078,0x0000007F,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0000000E,0x00000000,0x00000000,0x04D53670,0x02CA54C0,0x01DC3880,0x00001183,0x000014CF,0x00000000,0x001E767C,0x00000000,0x00010000,0x00000009,0x00000007,0xFFFFFFF9,0x05F03400,0x08A512BA,0xFFFFFFF8
6,0x0061538E,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x0000A338,0x0AF60000,0x00000000,0x00000000,0x0000F622,0x00000000,0x0002C85C,0x00000000,0x00000068,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000DB,0x00000001,0x00000001,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000F9,0x00000000,0x000000B5,0x000000F9,0x000000BF,0x00000001,0x00000098,0x000000BF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0000000D,0x00000000,0x00000000,0x04C7508C,0x064FB180,0x04352100,0x00001153,0x00001277,0x00000000,0x001E767C,0x00000000,0x00010000,0x00000008,0x00000006,0xFFFFFD56,0x0676CF3B,0x081E777F,0xFFFFFFF9
7,0x0061538E,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x0000A338,0x0AF60000,0x00000000,0x00000000,0x0000F622,0x00000000,0x0002C85C,0x00000000,0x00000068,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000DB,0x00000001,0x00000001,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000F9,0x00000000,0x000000B5,0x000000F9,0x000000BF,0x00000001,0x00000098,0x000000BF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0000000D,0x00000000,0x00000000,0x04C7508C,0x064FB180,0x04352100,0x00001153,0x00001277,0x00000000,0x001E767C,0x00000000,0x00010000,0x00000008,0x00000006,0xFFFFFD56,0x0676CF3B,0x081E777F,0xFFFFFFF9
8,0x00606210,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x0000ADE2,0x15A00000,0x00000000,0x00000000,0x0000F17E,0x00000000,0x0002C8C3,0x00000000,0x00000067,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000DC,0x00000001,0x00000001,0x0000A940,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000F7,0x00000000,0x000000B4,0x000000F7,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0000000C,0x00000000,0x00000000,0x04B65EF4,0x0B3FE980,0x077FF100,0x000010FF,0x00001153,0x00000000,0x001E0A28,0x00000000,0x00010000,0x00000007,0x00000005,0xFFFFFB5C,0x075C2C87,0x07391A33,0xFFFFFFFA
9,0x00606210,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x0000ADE2,0x15A00000,0x00000000,0x00000000,0x0000F17E,0x00000000,0x0002C8C3,0x00000000,0x00000067,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000DC,0x00000001,0x00000001,0x0000A940,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000F7,0x00000000,0x000000B4,0x000000F7,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0000000C,0x00000000,0x00000000,0x04B65EF4,0x0B3FE980,0x077FF100,0x000010FF,0x00001153,0x00000000,0x001E0A28,0x00000000,0x00010000,0x00000007,0x00000005,0xFFFFFB5C,0x075C2C87,0x07391A33,0xFFFFFFFA
10,0x005F75B7,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x0000B88C,0x204A0000,0x00000000,0x00000000,0x0000EC59,0x00000000,0x0002C928,0x00000000,0x00000065,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000DD,0x00000001,0x00000001,0x0000C14B,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000F5,0x00000000,0x000000B3,0x000000F5,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0000000B,0x00000000,0x00000000,0x04A56727,0x0B3FE980,0x077FF100,0x000010A3,0x000010FF,0x00000000,0x001D34B4,0x00000000,0x00010000,0x00000006,0x00000004,0xFFFFFADB,0x086874FB,0x062CD1BF,0xFFFFFFFB
11,0x005F75B7,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x0000B88C,0x204A0000,0x00000000,0x00000000,0x0000EC59,0x00000000,0x0002C928,0x00000000,0x00000065,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000DD,0x00000001,0x00000001,0x0000C14B,0x00010000,0x002DD774,0x00000000,0x00000000,0x000000F5,0x00000000,0x000000B3,0x000000F5,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0000000B,0x00000000,0x00000000,0x04A56727,0x0B3FE980,0x077FF100,0x000010A3,0x000010FF,0x00000000,0x001D34B4,0x00000000,0x00010000,0x00000006,0x00000004,0xFFFFFADB,0x086874FB,0x062CD1BF,0xFFFFFFFB
12,0x005E8E4C,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x0000C336,0x2AF40000,0x00000000,0x00000000,0x0000E76B,0x00000000,0x0002C98B,0x00000000,0x00000063,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000DE,0x00000001,0x00000001,0x0000D581,0x000086DB,0x002DD774,0x00000000,0x00000000,0x000000F3,0x00000000,0x000000B2,0x000000F3,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00002146,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0000000A,0x00000000,0x00000000,0x04979870,0x0B3FE980,0x077FF100,0x0000104A,0x000010A3,0x00000000,0x001C6386,0x00000000,0x00010000,0x00000005,0x00000003,0xFFFFFB12,0x094A35B1,0x054B1109,0xFFFFFFFC
13,0x005E8E4C,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x0000C336,0x2AF40000,0x00000000,0x00000000,0x0000E76B,0x00000000,0x0002C98B,0x00000000,0x00000063,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000DE,0x00000001,0x00000001,0x0000D581,0x000086DB,0x002DD774,0x00000000,0x00000000,0x000000F3,0x00000000,0x000000B2,0x000000F3,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00002146,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0000000A,0x00000000,0x00000000,0x04979870,0x0B3FE980,0x077FF100,0x0000104A,0x000010A3,0x00000000,0x001C6386,0x00000000,0x00010000,0x00000005,0x00000003,0xFFFFFB12,0x094A35B1,0x054B1109,0xFFFFFFFC
14,0x005DAC1E,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x0000CDE0,0x559E0000,0x00000000,0x00000000,0x0000E22E,0x00000000,0x0002C9EC,0x00000000,0x00000061,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000DF,0x00000001,0x00000001,0x0000E3B4,0x00008963,0x002DD774,0x00000000,0x00000000,0x000000F1,0x00000000,0x000000B1,0x000000F1,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00002094,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000009,0x00000000,0x00000000,0x0486AA16,0x0B3FE980,0x077FF100,0x00000FEB,0x000012FB,0x00000000,0x001B969A,0x00000000,0x00010000,0x00000004,0x00000002,0xFFFFFAC3,0x09E90FB1,0x04AC3709,0xFFFFFFFD
15,0x005DAC1E,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x0000CDE0,0x559E0000,0x00000000,0x00000000,0x0000E22E,0x00000000,0x0002C9EC,0x00000000,0x00000061,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000DF,0x00000001,0x00000001,0x0000E3B4,0x00008963,0x002DD774,0x00000000,0x00000000,0x000000F1,0x00000000,0x000000B1,0x000000F1,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00002094,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000009,0x00000000,0x00000000,0x0486AA16,0x0B3FE980,0x077FF100,0x00000FEB,0x000012FB,0x00000000,0x001B969A,0x00000000,0x00010000,0x00000004,0x00000002,0xFFFFFAC3,0x09E90FB1,0x04AC3709,0xFFFFFFFD
16,0x005CCF71,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x0000D88A,0x80480000,0x00000000,0x00000000,0x0000DCAD,0x00000000,0x0002CA4B,0x00000000,0x0000005F,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000E0,0x00000001,0x00000001,0x0000EFAE,0x00008C17,0x002DD774,0x00000000,0x00000000,0x000000EF,0x00000000,0x000000B0,0x000000EF,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00001FD6,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000008,0x00000000,0x00000000,0x0475BD21,0x0B3FE980,0x077FF100,0x00000F88,0x00001553,0x00000000,0x001ACDEE,0x00000000,0x00010000,0x00000003,0x00000001,0xFFFFFA7F,0x0A6F3A89,0x04260C31,0xFFFFFFFE
17,0x005CCF71,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x0000D88A,0x80480000,0x00000000,0x00000000,0x0000DCAD,0x00000000,0x0002CA4B,0x00000000,0x0000005F,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000E0,0x00000001,0x00000001,0x0000EFAE,0x00008C17,0x002DD774,0x00000000,0x00000000,0x000000EF,0x00000000,0x000000B0,0x000000EF,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00001FD6,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000008,0x00000000,0x00000000,0x0475BD21,0x0B3FE980,0x077FF100,0x00000F88,0x00001553,0x00000000,0x001ACDEE,0x00000000,0x00010000,0x00000003,0x00000001,0xFFFFFA7F,0x0A6F3A89,0x04260C31,0xFFFFFFFE
18,0x005BF879,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x0000E334,0xAAF20000,0x00000000,0x00000000,0x0000D6F8,0x00000000,0x0002CAA8,0x00000000,0x0000005D,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000E1,0x00000001,0x00000001,0x0000F8BA,0x00008EE8,0x002DD774,0x00000000,0x00000000,0x000000ED,0x00000000,0x000000AF,0x000000ED,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00001F10,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000007,0x00000000,0x00000000,0x04680183,0x0B3FE980,0x077FF100,0x00000F21,0x000017AB,0x00000000,0x001A0980,0x00000000,0x00010000,0x00000002,0x00000000,0xFFFFFA4B,0x0AD4CBE6,0x03B47C6B,0xFFFFFFFF
19,0x005BF879,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x0000E334,0xAAF20000,0x00000000,0x00000000,0x0000D6F8,0x00000000,0x0002CAA8,0x00000000,0x0000005D,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000E1,0x00000001,0x00000001,0x0000F8BA,0x00008EE8,0x002DD774,0x00000000,0x00000000,0x000000ED,0x00000000,0x000000AF,0x000000ED,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00001F10,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000007,0x00000000,0x00000000,0x04680183,0x0B3FE980,0x077FF100,0x00000F21,0x000017AB,0x00000000,0x001A0980,0x00000000,0x00010000,0x00000002,0x00000000,0xFFFFFA4B,0x0AD4CBE6,0x03B47C6B,0xFFFFFFFF
20,0x005B2766,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x0000EDDE,0xD59C0000,0x00000000,0x00000000,0x0000D113,0x00000000,0x0002CB02,0x00000000,0x0000005A,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000E2,0x00000001,0x00000001,0x0000FF75,0x000082A6,0x002DD774,0x00000000,0x00000000,0x000000D9,0x00000000,0x000000A5,0x000000D9,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00001E42,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000006,0x00000000,0x00000000,0x03DBC8CF,0x0B3FE980,0x077FF100,0x00000EB7,0x00001A03,0x00000000,0x0018EACA,0x00000000,0x00010000,0x00000001,0x00000000,0xFFFFFA1B,0x0B20F8EC,0x03556C2A,0x00000000
21,0x005B2766,0x00000000,0x0091960B,0x00003FFF,0x00000000,0x0000EDDE,0xD59C0000,0x00000000,0x00000000,0x0000D113,0x00000000,0x0002CB02,0x00000000,0x0000005A,0x00004000,0x00003FFF,0x00000001,0x00000000,0x00004000,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x000000E2,0x00000001,0x00000001,0x0000FF75,0x000082A6,0x002DD774,0x00000000,0x00000000,0x000000D9,0x00000000,0x000000A5,0x000000D9,0x000000FF,0x00000001,0x000000B8,0x000000FF,0x00001E42,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000006,0x00000000,0x00000000,0x03DBC8CF,0x0B3FE980,0x077FF100,0x00000EB7,0x00001A03,0x00000000,0x0018EACA,0x00000000,0x00010000,0x00000001,0x00000000,0xFFFFFA1B,0x0B20F8EC,0x03556C2A,0x00000000
