frame,+0x00,+0x04,+0x08,+0x0C
296,0xFF47A76F,0x0013FCBF,0xFF744F79,0xFF5E55A0
297,0xFF47A76F,0x0013FCBF,0xFF744F79,0xFF5E55A0
298,0xFF46C980,0x0013F92C,0xFF73CD35,0xFF5E55B0
299,0xFF46C980,0x0013F92C,0xFF73CD35,0xFF5E55B0
300,0xFF45E9EB,0x0013F57B,0xFF734984,0xFF8655C0
301,0xFF45E9EB,0x0013F57B,0xFF734984,0xFF8655C0
302,0xFF4508B6,0x0013F1D3,0xFF72C469,0xFF5E55D0
303,0xFF4508B6,0x0013F1D3,0xFF72C469,0xFF5E55D0
304,0xFF4425E1,0x0013EE10,0xFF723DDD,0xFF5E55E0
305,0xFF4425E1,0x0013EE10,0xFF723DDD,0xFF5E55E0
306,0xFF43416B,0x0013E91A,0xFF71B5E3,0xFF5E55F0
307,0xFF43416B,0x0013E91A,0xFF71B5E3,0xFF5E55F0
308,0xFF425B57,0x0013E41A,0xFF712C76,0xFF5E5600
309,0xFF425B57,0x0013E41A,0xFF712C76,0xFF5E5600
310,0xFF4173A1,0x0013DF10,0xFF70A194,0xFF5E5610
311,0xFF4173A1,0x0013DF10,0xFF70A194,0xFF5E5610
312,0xFF408A4D,0x0013DB29,0xFF70153F,0xFF5E5620
313,0xFF408A4D,0x0013DB29,0xFF70153F,0xFF5E5620
314,0xFF3F9F5C,0x0013D871,0xFF6F8772,0xFF5E5630
315,0xFF3F9F5C,0x0013D871,0xFF6F8772,0xFF5E5630
316,0xFF3EB2D0,0x0013D34D,0xFF6EF830,0xFF5E5640
